review_id,restaurant_name,address,cuisine,price_range,dish_mentioned,review_text,rating,sentiment_label,sentiment_score,reviewer,visit_month,visit_year,tags
457,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,Best Chinese food in Majhitar! The Burgers was cooked to perfection. Highly recommend.,4,positive,0.58,Reviewer_0457,July,2022,"fast_food, family_friendly, desserts, ice_cream, snacks"
458,Teesta Valley Food Court,"NH10 Highway, Majhitar Junction, Sikkim","Fast Food, Indian, Chinese, Snacks",budget,Burgers,The Burgers was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,0.0569,Reviewer_0458,October,2023,"fast_food, family_friendly, desserts, ice_cream, snacks"
459,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Amazing ambiance and even better food! The Butter Chicken was perfectly seasoned. A must visit in Majhitar.,4,positive,0.4602,Reviewer_0459,May,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
460,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,It was an okay experience. The Paneer Dishes tasted average. Good enough for a roadside stop.,3,neutral,-0.1184,Reviewer_0460,July,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
461,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,"Clean restaurant, friendly owner, and delicious Butter Chicken. Totally worth it. Loved every bite.",5,positive,0.8587,Reviewer_0461,April,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
462,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,The Paneer Dishes was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.7508,Reviewer_0462,March,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
463,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Absolutely loved the food here! The Butter Chicken was outstanding and the service was very quick.,4,positive,0.9667,Reviewer_0463,June,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
464,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Visited with family and everyone loved it. The Dessert Spread was fresh and tasty. Good value for money.,4,positive,0.6299,Reviewer_0464,May,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
465,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The Fried Rice was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.9657,Reviewer_0465,June,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
466,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Amazing ambiance and even better food! The Butter Chicken was perfectly seasoned. A must visit in Majhitar.,4,positive,0.9797,Reviewer_0466,October,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
467,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Visited with family and everyone loved it. The Paneer Dishes was fresh and tasty. Good value for money.,5,positive,0.5944,Reviewer_0467,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
468,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The Fried Rice was so good we ordered twice! Service was fast and the staff was welcoming.,5,positive,0.9982,Reviewer_0468,December,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
469,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Super tasty food! The Butter Chicken was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.4863,Reviewer_0469,July,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
470,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Wonderful experience. The Fried Rice was delicious and the staff was very friendly and helpful.,4,positive,0.7617,Reviewer_0470,November,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
471,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Super tasty food! The Paneer Dishes was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.625,Reviewer_0471,August,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
472,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Service was terrible and the Dessert Spread was lukewarm. The restaurant clearly doesn't care about quality.,2,negative,-0.6593,Reviewer_0472,September,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
473,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,"Mixed experience. Some items like Dessert Spread were good, others were not so great.",3,neutral,0.2008,Reviewer_0473,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
474,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Such a hidden gem in Majhitar! The Fried Rice blew my mind. Prices are reasonable too.,5,positive,0.7821,Reviewer_0474,October,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
475,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,We were a group of travelers and everyone enjoyed the meal. Paneer Dishes was the highlight. Great service.,5,positive,0.5655,Reviewer_0475,January,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
476,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,The food quality is excellent. Had Dessert Spread and it was one of the best I've tasted in Sikkim.,4,positive,0.4943,Reviewer_0476,August,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
477,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Amazing ambiance and even better food! The Dessert Spread was perfectly seasoned. A must visit in Majhitar.,5,positive,0.651,Reviewer_0477,June,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
478,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,"Clean restaurant, friendly owner, and delicious Paneer Dishes. Totally worth it. Loved every bite.",4,positive,0.418,Reviewer_0478,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
479,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Visited with family and everyone loved it. The Paneer Dishes was fresh and tasty. Good value for money.,5,positive,0.5527,Reviewer_0479,September,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
480,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Visited with family and everyone loved it. The Paneer Dishes was fresh and tasty. Good value for money.,5,positive,0.6595,Reviewer_0480,June,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
481,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,The food quality is excellent. Had Buffet and it was one of the best I've tasted in Sikkim.,4,positive,0.379,Reviewer_0481,June,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
482,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,It was an okay experience. The Fried Rice tasted average. Good enough for a roadside stop.,3,neutral,0.315,Reviewer_0482,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
483,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,"Mixed experience. Some items like Paneer Dishes were good, others were not so great.",3,neutral,0.1299,Reviewer_0483,July,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
484,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Wonderful experience. The Paneer Dishes was delicious and the staff was very friendly and helpful.,4,positive,0.7663,Reviewer_0484,January,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
485,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,"Clean restaurant, friendly owner, and delicious Paneer Dishes. Totally worth it. Loved every bite.",4,positive,0.7349,Reviewer_0485,December,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
486,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Food is neither great nor bad. The Buffet was standard. Would visit if nothing else is available.,3,neutral,-0.0108,Reviewer_0486,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
487,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Visited with family and everyone loved it. The Paneer Dishes was fresh and tasty. Good value for money.,4,positive,0.5619,Reviewer_0487,May,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
488,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Okay experience overall. The Butter Chicken lacked seasoning. Staff was polite but slow.,3,neutral,0.333,Reviewer_0488,October,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
489,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,The Butter Chicken was so good we ordered twice! Service was fast and the staff was welcoming.,5,positive,0.4243,Reviewer_0489,October,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
490,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Loved the cozy atmosphere and the delicious Butter Chicken. The owner was very accommodating.,5,positive,0.7878,Reviewer_0490,November,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
491,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Visited with family and everyone loved it. The Butter Chicken was fresh and tasty. Good value for money.,4,positive,0.4266,Reviewer_0491,March,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
492,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Super tasty food! The Paneer Dishes was rich in flavors. Perfect stop for hungry travelers on NH10.,5,positive,0.4419,Reviewer_0492,October,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
493,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The Fried Rice was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.5994,Reviewer_0493,November,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
494,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Okay experience overall. The Butter Chicken lacked seasoning. Staff was polite but slow.,3,neutral,-0.0666,Reviewer_0494,March,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
495,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Loved the cozy atmosphere and the delicious Buffet. The owner was very accommodating.,5,positive,0.6432,Reviewer_0495,January,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
496,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Wonderful experience. The Paneer Dishes was delicious and the staff was very friendly and helpful.,4,positive,0.4768,Reviewer_0496,July,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
497,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Decent place for budget dining. The Paneer Dishes was okay for the price. Not a memorable experience.,3,neutral,0.2051,Reviewer_0497,March,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
498,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The Fried Rice was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.3701,Reviewer_0498,January,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
499,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Food is neither great nor bad. The Fried Rice was standard. Would visit if nothing else is available.,3,neutral,0.1188,Reviewer_0499,October,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
500,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Okay experience overall. The Dessert Spread lacked seasoning. Staff was polite but slow.,3,neutral,0.1054,Reviewer_0500,May,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
501,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Authentic taste of Continental right here in Majhitar. The Buffet was spot on. Very satisfied.,5,positive,0.8847,Reviewer_0501,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
502,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Amazing ambiance and even better food! The Fried Rice was perfectly seasoned. A must visit in Majhitar.,5,positive,0.4166,Reviewer_0502,January,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
503,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,The Buffet was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,0.0243,Reviewer_0503,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
504,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Great place to stop while traveling to Gangtok. The Dessert Spread here is amazing. Will visit again.,4,positive,0.877,Reviewer_0504,December,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
505,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Wonderful experience. The Fried Rice was delicious and the staff was very friendly and helpful.,4,positive,0.7505,Reviewer_0505,January,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
506,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,Authentic taste of Indian right here in Majhitar. The Dessert Spread was spot on. Very satisfied.,4,positive,0.5327,Reviewer_0506,June,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
507,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,The food quality is excellent. Had Dessert Spread and it was one of the best I've tasted in Sikkim.,4,positive,0.7223,Reviewer_0507,March,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
508,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Decent place for a quick meal. The Fried Rice was okay but nothing extraordinary.,3,neutral,0.3462,Reviewer_0508,April,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
509,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Super tasty food! The Fried Rice was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.5594,Reviewer_0509,August,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
510,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,The Paneer Dishes was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.7611,Reviewer_0510,August,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
511,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Such a hidden gem in Majhitar! The Buffet blew my mind. Prices are reasonable too.,4,positive,0.8665,Reviewer_0511,September,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
512,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Super tasty food! The Butter Chicken was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.9586,Reviewer_0512,August,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
513,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,The Buffet was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.3516,Reviewer_0513,November,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
514,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Average food quality. The Paneer Dishes was edible but could be better. Service was acceptable.,3,neutral,0.2478,Reviewer_0514,July,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
515,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,"Clean restaurant, friendly owner, and delicious Butter Chicken. Totally worth it. Loved every bite.",4,positive,0.5245,Reviewer_0515,September,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
516,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,The Butter Chicken was so good we ordered twice! Service was fast and the staff was welcoming.,5,positive,0.9041,Reviewer_0516,January,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
517,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,Such a hidden gem in Majhitar! The Paneer Dishes blew my mind. Prices are reasonable too.,4,positive,0.8595,Reviewer_0517,February,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
518,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,The Paneer Dishes was passable. I've had better Indian food elsewhere but this works in a pinch.,3,neutral,0.0783,Reviewer_0518,December,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
519,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,Excellent food and good portion sizes. The Fried Rice was filling and flavorful. Will definitely return.,4,positive,0.7725,Reviewer_0519,February,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
520,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The food quality is excellent. Had Fried Rice and it was one of the best I've tasted in Sikkim.,5,positive,0.4036,Reviewer_0520,July,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
521,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Food is neither great nor bad. The Buffet was standard. Would visit if nothing else is available.,3,neutral,0.0646,Reviewer_0521,January,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
522,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,"Clean restaurant, friendly owner, and delicious Dessert Spread. Totally worth it. Loved every bite.",4,positive,0.4007,Reviewer_0522,September,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
523,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Absolutely loved the food here! The Butter Chicken was outstanding and the service was very quick.,4,positive,0.3552,Reviewer_0523,July,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
524,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Paneer Dishes,"Clean restaurant, friendly owner, and delicious Paneer Dishes. Totally worth it. Loved every bite.",4,positive,0.396,Reviewer_0524,December,2022,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
525,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Best Indian food in Majhitar! The Butter Chicken was cooked to perfection. Highly recommend.,4,positive,0.5537,Reviewer_0525,July,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
526,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Dessert Spread,It was an okay experience. The Dessert Spread tasted average. Good enough for a roadside stop.,3,neutral,-0.1158,Reviewer_0526,October,2023,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
527,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Fried Rice,The Fried Rice was passable. I've had better Indian food elsewhere but this works in a pinch.,3,neutral,0.0256,Reviewer_0527,July,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
528,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Buffet,Loved the cozy atmosphere and the delicious Buffet. The owner was very accommodating.,4,positive,0.4912,Reviewer_0528,February,2025,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
529,Hotel Majhitar Grand Dining,"Grand Hotel, Main Road, Majhitar, Sikkim","Multi-cuisine, Indian, Chinese, Continental",premium,Butter Chicken,Visited with family and everyone loved it. The Butter Chicken was fresh and tasty. Good value for money.,4,positive,0.9761,Reviewer_0529,April,2024,"buffet, family_friendly, cheesy, desserts, vegetarian_friendly"
