review_id,restaurant_name,address,cuisine,price_range,dish_mentioned,review_text,rating,sentiment_label,sentiment_score,reviewer,visit_month,visit_year,tags,cleaned_text,filtered_text,review_length,word_count,char_count,avg_word_length,exclamation_count,question_count,positive_word_count,negative_word_count,sentiment_word_ratio,has_negation
205,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Food is neither great nor bad. The Chowmein was standard. Would visit if nothing else is available.,3,neutral,0.1709,Reviewer_0205,January,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",food is neither great nor bad the chowmein was standard would visit if nothing else is available,food neither great nor bad chowmein standard visit nothing else available,99,17,96,4.705882352941177,0,0,1,1,0.0,1
207,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Thukpa,The Thukpa was so good we ordered twice! Service was fast and the staff was welcoming.,4,positive,0.4904,Reviewer_0207,March,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",the thukpa was so good we ordered twice service was fast and the staff was welcoming,thukpa good ordered twice service fast staff welcoming,86,16,84,4.3125,1,0,0,0,0.0,0
208,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Thukpa,The food quality is excellent. Had Thukpa and it was one of the best I've tasted in Sikkim.,4,positive,0.908,Reviewer_0208,September,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",the food quality is excellent had thukpa and it was one of the best i have tasted in sikkim,food quality excellent thukpa one best tasted sikkim,91,19,91,3.8421052631578947,0,0,2,0,0.10526315789473684,0
210,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,We were a group of travelers and everyone enjoyed the meal. Chowmein was the highlight. Great service.,5,positive,0.8625,Reviewer_0210,January,2023,"local_cuisine, authentic, vegetarian_friendly, breakfast",we were a group of travelers and everyone enjoyed the meal chowmein was the highlight great service,group travelers everyone enjoyed meal chowmein highlight great service,102,17,99,4.882352941176471,0,0,1,0,0.058823529411764705,0
211,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Dal Bhat,The food quality is excellent. Had Dal Bhat and it was one of the best I've tasted in Sikkim.,4,positive,0.3841,Reviewer_0211,February,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",the food quality is excellent had dal bhat and it was one of the best i have tasted in sikkim,food quality excellent dal bhat one best tasted sikkim,93,20,93,3.7,0,0,2,0,0.1,0
212,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Gundruk,"Clean restaurant, friendly owner, and delicious Gundruk. Totally worth it. Loved every bite.",5,positive,0.6414,Reviewer_0212,October,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",clean restaurant friendly owner and delicious gundruk totally worth it loved every bite,clean restaurant friendly owner delicious gundruk totally worth loved every bite,92,13,87,5.769230769230769,0,0,2,0,0.15384615384615385,0
215,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Dal Bhat,Amazing ambiance and even better food! The Dal Bhat was perfectly seasoned. A must visit in Majhitar.,4,positive,0.796,Reviewer_0215,August,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",amazing ambiance and even better food the dal bhat was perfectly seasoned a must visit in majhitar,amazing ambiance even better food dal bhat perfectly seasoned must visit majhitar,101,17,98,4.823529411764706,1,0,1,0,0.058823529411764705,0
216,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Excellent food and good portion sizes. The Chowmein was filling and flavorful. Will definitely return.,4,positive,0.4025,Reviewer_0216,February,2023,"local_cuisine, authentic, vegetarian_friendly, breakfast",excellent food and good portion sizes the chowmein was filling and flavorful will definitely return,excellent food good portion sizes chowmein filling flavorful definitely return,102,15,99,5.666666666666667,0,0,2,0,0.13333333333333333,0
217,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,The Chowmein was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,0.1622,Reviewer_0217,December,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",the chowmein was alright nothing special but satisfied the hunger service was average,chowmein alright nothing special satisfied hunger service average,88,13,85,5.615384615384615,0,0,1,0,0.07692307692307693,0
218,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Amazing ambiance and even better food! The Chowmein was perfectly seasoned. A must visit in Majhitar.,4,positive,0.9965,Reviewer_0218,August,2025,"local_cuisine, authentic, vegetarian_friendly, breakfast",amazing ambiance and even better food the chowmein was perfectly seasoned a must visit in majhitar,amazing ambiance even better food chowmein perfectly seasoned must visit majhitar,101,16,98,5.1875,1,0,1,0,0.0625,0
219,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Momos,Best Tibetan food in Majhitar! The Momos was cooked to perfection. Highly recommend.,4,positive,0.8655,Reviewer_0219,November,2023,"local_cuisine, authentic, vegetarian_friendly, breakfast",best tibetan food in majhitar the momos was cooked to perfection highly recommend,best tibetan food majhitar momos cooked perfection highly recommend,84,13,81,5.3076923076923075,1,0,2,0,0.15384615384615385,0
220,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Thukpa,Amazing ambiance and even better food! The Thukpa was perfectly seasoned. A must visit in Majhitar.,4,positive,0.6435,Reviewer_0220,June,2025,"local_cuisine, authentic, vegetarian_friendly, breakfast",amazing ambiance and even better food the thukpa was perfectly seasoned a must visit in majhitar,amazing ambiance even better food thukpa perfectly seasoned must visit majhitar,99,16,96,5.0625,1,0,1,0,0.0625,0
221,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Momos,Amazing ambiance and even better food! The Momos was perfectly seasoned. A must visit in Majhitar.,5,positive,0.6204,Reviewer_0221,July,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",amazing ambiance and even better food the momos was perfectly seasoned a must visit in majhitar,amazing ambiance even better food momos perfectly seasoned must visit majhitar,98,16,95,5.0,1,0,1,0,0.0625,0
222,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Thukpa,The Thukpa was alright. Nothing special but satisfied the hunger. Service was average.,3,neutral,0.0372,Reviewer_0222,August,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",the thukpa was alright nothing special but satisfied the hunger service was average,thukpa alright nothing special satisfied hunger service average,86,13,83,5.461538461538462,0,0,1,0,0.07692307692307693,0
224,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,It was an okay experience. The Chowmein tasted average. Good enough for a roadside stop.,3,neutral,0.1282,Reviewer_0224,September,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",it was an okay experience the chowmein tasted average good enough for a roadside stop,okay experience chowmein tasted average good enough roadside stop,88,15,85,4.733333333333333,0,0,0,0,0.0,0
227,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Thukpa,Wonderful experience. The Thukpa was delicious and the staff was very friendly and helpful.,4,positive,0.7769,Reviewer_0227,June,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",wonderful experience the thukpa was delicious and the staff was very friendly and helpful,wonderful experience thukpa delicious staff friendly helpful,91,14,89,5.428571428571429,0,0,2,0,0.14285714285714285,0
228,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Average food quality. The Chowmein was edible but could be better. Service was acceptable.,3,neutral,0.2313,Reviewer_0228,July,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",average food quality the chowmein was edible but could be better service was acceptable,average food quality chowmein edible better service acceptable,90,14,87,5.285714285714286,0,0,0,0,0.0,0
229,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Gundruk,Average restaurant. The Gundruk was okay. Clean place but the food was nothing to write home about.,3,neutral,0.3145,Reviewer_0229,March,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",average restaurant the gundruk was okay clean place but the food was nothing to write home about,average restaurant gundruk okay clean place food nothing write home,99,17,96,4.705882352941177,0,0,0,0,0.0,0
230,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Gundruk,Super tasty food! The Gundruk was rich in flavors. Perfect stop for hungry travelers on NH10.,4,positive,0.8456,Reviewer_0230,January,2023,"local_cuisine, authentic, vegetarian_friendly, breakfast",super tasty food the gundruk was rich in flavors perfect stop for hungry travelers on nh10,super tasty food gundruk rich flavors perfect stop hungry travelers nh10,93,16,90,4.6875,1,0,3,0,0.1875,0
231,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Dal Bhat,It was an okay experience. The Dal Bhat tasted average. Good enough for a roadside stop.,3,neutral,0.1332,Reviewer_0231,March,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",it was an okay experience the dal bhat tasted average good enough for a roadside stop,okay experience dal bhat tasted average good enough roadside stop,88,16,85,4.375,0,0,0,0,0.0,0
232,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Thukpa,Best Indian food in Majhitar! The Thukpa was cooked to perfection. Highly recommend.,4,positive,0.835,Reviewer_0232,July,2025,"local_cuisine, authentic, vegetarian_friendly, breakfast",best indian food in majhitar the thukpa was cooked to perfection highly recommend,best indian food majhitar thukpa cooked perfection highly recommend,84,13,81,5.3076923076923075,1,0,2,0,0.15384615384615385,0
233,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Gundruk,Visited with family and everyone loved it. The Gundruk was fresh and tasty. Good value for money.,4,positive,0.4523,Reviewer_0233,June,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",visited with family and everyone loved it the gundruk was fresh and tasty good value for money,visited family everyone loved gundruk fresh tasty good value money,97,17,94,4.588235294117647,0,0,3,0,0.17647058823529413,0
234,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Decent place for a quick meal. The Chowmein was okay but nothing extraordinary.,3,neutral,-0.0722,Reviewer_0234,November,2022,"local_cuisine, authentic, vegetarian_friendly, breakfast",decent place for a quick meal the chowmein was okay but nothing extraordinary,decent place quick meal chowmein okay nothing extraordinary,79,13,77,5.0,0,0,0,0,0.0,0
237,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Terrible service and mediocre food. The Chowmein took forever to arrive and was not worth it.,2,negative,-0.7592,Reviewer_0237,September,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",terrible service and mediocre food the chowmein took forever to arrive and was not worth it,terrible service mediocre food chowmein took forever arrive worth,93,16,91,4.75,0,0,0,2,-0.125,1
238,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Absolutely loved the food here! The Chowmein was outstanding and the service was very quick.,4,positive,0.4933,Reviewer_0238,January,2023,"local_cuisine, authentic, vegetarian_friendly, breakfast",absolutely loved the food here the chowmein was outstanding and the service was very quick,absolutely loved food chowmein outstanding service quick,92,15,90,5.066666666666666,1,0,2,0,0.13333333333333333,0
240,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Dal Bhat,Best Sikkimese food in Majhitar! The Dal Bhat was cooked to perfection. Highly recommend.,4,positive,0.355,Reviewer_0240,March,2025,"local_cuisine, authentic, vegetarian_friendly, breakfast",best sikkimese food in majhitar the dal bhat was cooked to perfection highly recommend,best sikkimese food majhitar dal bhat cooked perfection highly recommend,89,14,86,5.214285714285714,1,0,2,0,0.14285714285714285,0
241,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Chowmein,Okay experience overall. The Chowmein lacked seasoning. Staff was polite but slow.,3,neutral,0.2018,Reviewer_0241,November,2024,"local_cuisine, authentic, vegetarian_friendly, breakfast",okay experience overall the chowmein lacked seasoning staff was polite but slow,okay experience overall chowmein lacked seasoning staff polite slow,82,12,79,5.666666666666667,0,0,0,1,-0.08333333333333333,0
243,Hotel New Sikkim Restaurant,"NH10 Main Road, Majhitar, Sikkim","Sikkimese, Indian, Tibetan",budget,Gundruk,Excellent food and good portion sizes. The Gundruk was filling and flavorful. Will definitely return.,4,positive,0.4006,Reviewer_0243,July,2025,"local_cuisine, authentic, vegetarian_friendly, breakfast",excellent food and good portion sizes the gundruk was filling and flavorful will definitely return,excellent food good portion sizes gundruk filling flavorful definitely return,101,15,98,5.6,0,0,2,0,0.13333333333333333,0
244,Majhitar Dhaba,"Near Bus Stand, Majhitar, Sikkim 737136","Indian, Roadside, Desi",budget,Rajma Rice,Such a hidden gem in Majhitar! The Rajma Rice blew my mind. Prices are reasonable too.,4,positive,0.6215,Reviewer_0244,January,2024,"cheap, quick_bite, breakfast, traveler_friendly",such a hidden gem in majhitar the rajma rice blew my mind prices are reasonable too,hidden gem majhitar rajma rice blew mind prices reasonable,86,16,83,4.25,1,0,0,0,0.0,0
